,InventoryId,Store,City,Brand,Description,Size,onHand,Price,startDate
1425,1_HARDERSFIELD_6150,1,HARDERSFIELD,6150,Midnight Moon Blackberry,750mL,45,19.99,2016-01-01
1426,1_HARDERSFIELD_6157,1,HARDERSFIELD,6157,Kinky Blue Liqueur,375mL,4,7.99,2016-01-01
1427,1_HARDERSFIELD_6162,1,HARDERSFIELD,6162,Jadot Pouilly Fuisse,750mL,14,21.99,2016-01-01
1428,1_HARDERSFIELD_6168,1,HARDERSFIELD,6168,Kinky Pink Liqueur,375mL,0,7.99,2016-01-01
1429,1_HARDERSFIELD_6173,1,HARDERSFIELD,6173,Gallo Fairbanks Red Port,1.5L,15,7.99,2016-01-01
1430,1_HARDERSFIELD_6174,1,HARDERSFIELD,6174,Columbia Crest Grand Merlot,750mL,26,9.99,2016-01-01
1431,1_HARDERSFIELD_6183,1,HARDERSFIELD,6183,Clos du Bois Svgn Bl N Cst,750mL,3,8.99,2016-01-01
1432,1_HARDERSFIELD_6193,1,HARDERSFIELD,6193,Midnight Moon Moonshine,750mL,8,19.99,2016-01-01
1433,1_HARDERSFIELD_6195,1,HARDERSFIELD,6195,Korbel Brut,1.5L,4,27.99,2016-01-01
1434,1_HARDERSFIELD_6206,1,HARDERSFIELD,6206,Midnight Moon Apple Pie,375mL,0,10.99,2016-01-01
1435,1_HARDERSFIELD_6213,1,HARDERSFIELD,6213,Taylor Red Port,1.5L,6,7.99,2016-01-01
1436,1_HARDERSFIELD_6216,1,HARDERSFIELD,6216,Taylor Tawny Port,1.5L,11,7.99,2016-01-01
1437,1_HARDERSFIELD_6224,1,HARDERSFIELD,6224,La Belle Orange Liqueur,750mL,27,16.99,2016-01-01
1438,1_HARDERSFIELD_6225,1,HARDERSFIELD,6225,St Germain Liqueur,50mL,3,3.99,2016-01-01
1439,1_HARDERSFIELD_6226,1,HARDERSFIELD,6226,Marcus James Chard,1.5L,8,7.99,2016-01-01
1440,1_HARDERSFIELD_6227,1,HARDERSFIELD,6227,Bastille 1789 French Whiskey,750mL,6,22.99,2016-01-01
1441,1_HARDERSFIELD_6231,1,HARDERSFIELD,6231,Mumm Brut Prestige,750mL,9,14.99,2016-01-01
1442,1_HARDERSFIELD_6234,1,HARDERSFIELD,6234,C Y Toro Front Cab/Merlot,1.5L,10,10.99,2016-01-01
1443,1_HARDERSFIELD_6236,1,HARDERSFIELD,6236,Duboeuf Beaujolais,750mL,13,10.99,2016-01-01
1444,1_HARDERSFIELD_6249,1,HARDERSFIELD,6249,Rodney Strong Chard,750mL,18,12.99,2016-01-01
1445,1_HARDERSFIELD_6254,1,HARDERSFIELD,6254,Tsilili Tsipouro,750mL,11,21.99,2016-01-01
1446,1_HARDERSFIELD_6256,1,HARDERSFIELD,6256,Sutter Home Chard,1.5L,14,9.99,2016-01-01
1447,1_HARDERSFIELD_6264,1,HARDERSFIELD,6264,Cooks Extra Dry,750mL,15,6.99,2016-01-01
1448,1_HARDERSFIELD_6267,1,HARDERSFIELD,6267,Kinky Gold Liqueur,750mL,15,16.99,2016-01-01
1449,1_HARDERSFIELD_6269,1,HARDERSFIELD,6269,Sutter Home Cab Svgn,1.5L,15,9.99,2016-01-01
1450,1_HARDERSFIELD_6270,1,HARDERSFIELD,6270,Shady Fruit Valencia Orange,50mL,67,0.99,2016-01-01
1451,1_HARDERSFIELD_6273,1,HARDERSFIELD,6273,Vendange Wh Znfdl,1.5L,14,7.99,2016-01-01
1452,1_HARDERSFIELD_6278,1,HARDERSFIELD,6278,Sterling Svgn Bl,750mL,45,10.95,2016-01-01
1453,1_HARDERSFIELD_6281,1,HARDERSFIELD,6281,Franzia Sunset Blush Tap,5L,1,12.99,2016-01-01
1454,1_HARDERSFIELD_6285,1,HARDERSFIELD,6285,Gallo Twin Valley Wh Znfdl C,1.5L,10,9.99,2016-01-01
1455,1_HARDERSFIELD_6288,1,HARDERSFIELD,6288,Almaden Chablis B/B,5L,3,14.99,2016-01-01
1456,1_HARDERSFIELD_6293,1,HARDERSFIELD,6293,Fetzer Gewurz,750mL,35,9.99,2016-01-01
1457,1_HARDERSFIELD_6296,1,HARDERSFIELD,6296,Taylor Sherry,1.5L,8,7.79,2016-01-01
1458,1_HARDERSFIELD_6312,1,HARDERSFIELD,6312,Gallo Twin Valley Svgn Bl Ca,1.5L,14,9.99,2016-01-01
1459,1_HARDERSFIELD_6319,1,HARDERSFIELD,6319,Santa Cristina Toscana,750mL,9,10.99,2016-01-01
1460,1_HARDERSFIELD_6329,1,HARDERSFIELD,6329,R M Woodbridge Wh Znfdl Cal,1.5L,14,9.99,2016-01-01
1461,1_HARDERSFIELD_6344,1,HARDERSFIELD,6344,Walnut Crest Chard Central,1.5L,13,9.99,2016-01-01
1462,1_HARDERSFIELD_6349,1,HARDERSFIELD,6349,Glen Ellen Chard RSV,1.5L,31,6.99,2016-01-01
1463,1_HARDERSFIELD_6351,1,HARDERSFIELD,6351,Kendall Jackson Vntr RSV Cab,750mL,22,16.99,2016-01-01
1464,1_HARDERSFIELD_6356,1,HARDERSFIELD,6356,Taylor Cream Sherry,1.5L,8,7.79,2016-01-01
1465,1_HARDERSFIELD_6358,1,HARDERSFIELD,6358,Dom Ste Michelle Brut Cuvee,750mL,1,12.99,2016-01-01
1466,1_HARDERSFIELD_6385,1,HARDERSFIELD,6385,Fetzer Sundial Chard,1.5L,40,12.99,2016-01-01
1467,1_HARDERSFIELD_6396,1,HARDERSFIELD,6396,Taylor Dry Sherry,1.5L,6,7.79,2016-01-01
1468,1_HARDERSFIELD_6398,1,HARDERSFIELD,6398,BV Coastal Estate Cab Svgn,750mL,10,10.99,2016-01-01
1469,1_HARDERSFIELD_6402,1,HARDERSFIELD,6402,Avion Silver Tequila,750mL,14,39.99,2016-01-01
1470,1_HARDERSFIELD_6420,1,HARDERSFIELD,6420,R M Woodbridge Chard Cal,750mL,18,7.99,2016-01-01
1471,1_HARDERSFIELD_6429,1,HARDERSFIELD,6429,C Y Toro Frontera Svgn Bl,1.5L,36,10.99,2016-01-01
1472,1_HARDERSFIELD_6432,1,HARDERSFIELD,6432,Shady Fruit Real Ruby Red Gr,50mL,1,0.99,2016-01-01
1473,1_HARDERSFIELD_6433,1,HARDERSFIELD,6433,Avion Anejo Tequila,750mL,20,49.99,2016-01-01
1474,1_HARDERSFIELD_6448,1,HARDERSFIELD,6448,Dubonnet Rouge,750mL,14,10.49,2016-01-01
1475,1_HARDERSFIELD_6451,1,HARDERSFIELD,6451,Columbia Crest G E Cab Svgn,750mL,0,9.99,2016-01-01
1476,1_HARDERSFIELD_6455,1,HARDERSFIELD,6455,Folonari Pinot Grigio Venez,1.5L,27,8.95,2016-01-01
1477,1_HARDERSFIELD_6459,1,HARDERSFIELD,6459,Freixenet Cordon Negro Extr,750mL,0,10.99,2016-01-01
1478,1_HARDERSFIELD_6478,1,HARDERSFIELD,6478,C Y Toro Frontera Merlot,1.5L,37,10.99,2016-01-01
1479,1_HARDERSFIELD_6479,1,HARDERSFIELD,6479,Clos du Bois Chard,750mL,38,8.99,2016-01-01
1480,1_HARDERSFIELD_6495,1,HARDERSFIELD,6495,Exotico Blanco Tequila,750mL,12,13.99,2016-01-01
1481,1_HARDERSFIELD_6498,1,HARDERSFIELD,6498,Franzia Chablis Old World C,5L,10,16.99,2016-01-01
1482,1_HARDERSFIELD_6499,1,HARDERSFIELD,6499,Kinky Liqueur,750mL,9,16.99,2016-01-01
1483,1_HARDERSFIELD_6524,1,HARDERSFIELD,6524,Rosemount Diamond Shiraz,750mL,18,6.99,2016-01-01
1484,1_HARDERSFIELD_6529,1,HARDERSFIELD,6529,William Hill Est Cab Svgn Na,750mL,3,34.99,2016-01-01
1485,1_HARDERSFIELD_6530,1,HARDERSFIELD,6530,Meridian Santa Barbara Chard,750mL,20,7.99,2016-01-01
1486,1_HARDERSFIELD_6535,1,HARDERSFIELD,6535,Sandeman Tawny Port,750mL,0,11.99,2016-01-01
1487,1_HARDERSFIELD_6542,1,HARDERSFIELD,6542,Melini Borghi D'Elsa Chiant,750mL,22,6.99,2016-01-01
1488,1_HARDERSFIELD_6552,1,HARDERSFIELD,6552,Harveys Bristol Cream Sherry,1.5L,11,22.99,2016-01-01
1489,1_HARDERSFIELD_6553,1,HARDERSFIELD,6553,Harveys Bristol Cream Sherry,750mL,14,11.99,2016-01-01
1490,1_HARDERSFIELD_6563,1,HARDERSFIELD,6563,Black Opal Cashmore Chard,750mL,7,7.99,2016-01-01
1491,1_HARDERSFIELD_6565,1,HARDERSFIELD,6565,Clos du Bois Cab Svgn N Cst,750mL,30,8.99,2016-01-01
1492,1_HARDERSFIELD_6567,1,HARDERSFIELD,6567,Clos du Bois Merlot N Cst,750mL,18,8.99,2016-01-01
1493,1_HARDERSFIELD_6569,1,HARDERSFIELD,6569,William Hill Est Chard Napa,750mL,12,19.99,2016-01-01
1494,1_HARDERSFIELD_6570,1,HARDERSFIELD,6570,Kendall Jackson Chard Vt RSV,750mL,0,9.95,2016-01-01
1495,1_HARDERSFIELD_6572,1,HARDERSFIELD,6572,Ch Greysac,750mL,17,17.99,2016-01-01
1496,1_HARDERSFIELD_6574,1,HARDERSFIELD,6574,Franzia Tap Wh Znfdl Cal,5L,11,16.99,2016-01-01
1497,1_HARDERSFIELD_6575,1,HARDERSFIELD,6575,Kendall Jackson RSV Svgn Bl,750mL,23,9.99,2016-01-01
1498,1_HARDERSFIELD_6579,1,HARDERSFIELD,6579,J Lohr Riverstone Chard,750mL,30,9.99,2016-01-01
1499,1_HARDERSFIELD_6581,1,HARDERSFIELD,6581,Ch Ste Michelle Merlot Colum,750mL,16,12.99,2016-01-01
1500,1_HARDERSFIELD_6585,1,HARDERSFIELD,6585,Kijafa Cherry,750mL,10,7.99,2016-01-01
1501,1_HARDERSFIELD_6586,1,HARDERSFIELD,6586,Citra Montepulciano,1.5L,18,10.99,2016-01-01
1502,1_HARDERSFIELD_6590,1,HARDERSFIELD,6590,Almaden B/B Wh Znfdl Cal,5L,8,14.99,2016-01-01
1503,1_HARDERSFIELD_6593,1,HARDERSFIELD,6593,Souverain Chard N Cst,750mL,18,12.99,2016-01-01
1504,1_HARDERSFIELD_6595,1,HARDERSFIELD,6595,Bogle Merlot,750mL,29,7.99,2016-01-01
1505,1_HARDERSFIELD_6596,1,HARDERSFIELD,6596,Kenwood Svgn Bl Sonoma,750mL,18,11.99,2016-01-01
1506,1_HARDERSFIELD_6599,1,HARDERSFIELD,6599,Estancia Cab Svgn Paso Roble,750mL,24,12.99,2016-01-01
1507,1_HARDERSFIELD_6608,1,HARDERSFIELD,6608,Patron Roca Anejo Tequila,750mL,9,84.99,2016-01-01
1508,1_HARDERSFIELD_6624,1,HARDERSFIELD,6624,Poli Sarpa Grappa,750mL,5,49.99,2016-01-01
1509,1_HARDERSFIELD_6638,1,HARDERSFIELD,6638,M & R Asti,1.5L,0,24.99,2016-01-01
1510,1_HARDERSFIELD_6647,1,HARDERSFIELD,6647,Estancia Chard,750mL,46,8.99,2016-01-01
1511,1_HARDERSFIELD_6649,1,HARDERSFIELD,6649,Wente Morning Fog Chard,750mL,1,11.99,2016-01-01
1512,1_HARDERSFIELD_6650,1,HARDERSFIELD,6650,Simi Chard,750mL,50,14.99,2016-01-01
1513,1_HARDERSFIELD_6651,1,HARDERSFIELD,6651,Rocca Delle Macie Chianti C,750mL,21,11.99,2016-01-01
1514,1_HARDERSFIELD_6654,1,HARDERSFIELD,6654,Veuve Clicquot Brut Yellow,750mL,68,39.99,2016-01-01
1515,1_HARDERSFIELD_6658,1,HARDERSFIELD,6658,Ch de la Chaize Brouilly,750mL,5,15.99,2016-01-01
1516,1_HARDERSFIELD_6659,1,HARDERSFIELD,6659,Rosemount Diamond Chard,750mL,15,8.99,2016-01-01
1517,1_HARDERSFIELD_6660,1,HARDERSFIELD,6660,Carlo Rossi Paisano Calif,4L,7,14.99,2016-01-01
1518,1_HARDERSFIELD_6670,1,HARDERSFIELD,6670,Pinnacle Pineapple Vodka,750mL,5,9.99,2016-01-01
1519,1_HARDERSFIELD_6681,1,HARDERSFIELD,6681,Cakebread Svgn Bl,750mL,12,23.99,2016-01-01
1520,1_HARDERSFIELD_6682,1,HARDERSFIELD,6682,R M Woodbridge Chard Cal,1.5L,0,8.99,2016-01-01
1521,1_HARDERSFIELD_6688,1,HARDERSFIELD,6688,Ch St Jean Chard California,750mL,52,9.99,2016-01-01
1522,1_HARDERSFIELD_6692,1,HARDERSFIELD,6692,Jaboulet Cotes du Rhone Par,750mL,19,11.99,2016-01-01
1523,1_HARDERSFIELD_6694,1,HARDERSFIELD,6694,Lindemans Bin 65 Chard,750mL,18,7.99,2016-01-01
1524,1_HARDERSFIELD_6721,1,HARDERSFIELD,6721,Piccini Chianti,1.5L,12,16.99,2016-01-01
1525,1_HARDERSFIELD_6725,1,HARDERSFIELD,6725,Franzia Crisp White Tap,5L,16,12.99,2016-01-01
1526,1_HARDERSFIELD_6727,1,HARDERSFIELD,6727,Antinori Toscana Rd,750mL,36,17.99,2016-01-01
1527,1_HARDERSFIELD_6742,1,HARDERSFIELD,6742,Rodney Strong Chalk Hill Cha,750mL,28,18.99,2016-01-01
1528,1_HARDERSFIELD_6743,1,HARDERSFIELD,6743,Antinori Orvieto Clsc Campo,750mL,5,10.99,2016-01-01
1529,1_HARDERSFIELD_6755,1,HARDERSFIELD,6755,Peter Vella Chablis B/B,5L,6,14.99,2016-01-01
1530,1_HARDERSFIELD_6824,1,HARDERSFIELD,6824,Kendall Jackson Pnt Nr Vtnr,750mL,57,14.99,2016-01-01
1531,1_HARDERSFIELD_6828,1,HARDERSFIELD,6828,Santa Rita RSV Cab Svgn,750mL,19,9.99,2016-01-01
1532,1_HARDERSFIELD_6854,1,HARDERSFIELD,6854,Carlo Rossi Burgundy Calif,4L,5,14.99,2016-01-01
1533,1_HARDERSFIELD_6855,1,HARDERSFIELD,6855,Midnight Moon Apple Pie,750mL,28,19.99,2016-01-01
1534,1_HARDERSFIELD_6857,1,HARDERSFIELD,6857,Sutter Home Wh Znfdl,1.5L,11,9.99,2016-01-01
1535,1_HARDERSFIELD_6859,1,HARDERSFIELD,6859,C Y Toro Frontera Chard,1.5L,16,10.99,2016-01-01
1536,1_HARDERSFIELD_6861,1,HARDERSFIELD,6861,Sutter Home Clsc Wh Znfdl,187mL 4 Pk,24,5.99,2016-01-01
1537,1_HARDERSFIELD_6864,1,HARDERSFIELD,6864,St Francis Chard,750mL,17,9.99,2016-01-01
1538,1_HARDERSFIELD_6867,1,HARDERSFIELD,6867,Rodney Strong Pnt Nr,750mL,17,19.99,2016-01-01
1539,1_HARDERSFIELD_6873,1,HARDERSFIELD,6873,Guigal Cotes du Rhone Red,750mL,15,14.99,2016-01-01
1540,1_HARDERSFIELD_6876,1,HARDERSFIELD,6876,Sutter Home Clsc Chard,187mL 4 Pk,12,5.99,2016-01-01
1541,1_HARDERSFIELD_6879,1,HARDERSFIELD,6879,Maurice's Mentholated Mint,50mL,240,0.99,2016-01-01
1542,1_HARDERSFIELD_6881,1,HARDERSFIELD,6881,Midnight Moon Cranberry,750mL,21,19.99,2016-01-01
1543,1_HARDERSFIELD_6896,1,HARDERSFIELD,6896,Sterling Merlot,750mL,10,14.95,2016-01-01
1544,1_HARDERSFIELD_6918,1,HARDERSFIELD,6918,Franzia Tap Cab Svgn,5L,10,17.99,2016-01-01
1545,1_HARDERSFIELD_6929,1,HARDERSFIELD,6929,Marie Brizard Orange Curacao,750mL,6,17.99,2016-01-01
1546,1_HARDERSFIELD_6932,1,HARDERSFIELD,6932,Santa Rita 120 Chard,750mL,16,5.99,2016-01-01
1547,1_HARDERSFIELD_6933,1,HARDERSFIELD,6933,Ch Ste Michelle Svgn Bl,750mL,24,8.99,2016-01-01
1548,1_HARDERSFIELD_6937,1,HARDERSFIELD,6937,Cavit Pinot Grigio,1.5L,20,9.99,2016-01-01
1549,1_HARDERSFIELD_6938,1,HARDERSFIELD,6938,Vendange Chard,1.5L,29,6.99,2016-01-01
1550,1_HARDERSFIELD_6942,1,HARDERSFIELD,6942,Southern Comfort Cherry,750mL,5,13.99,2016-01-01
1551,1_HARDERSFIELD_6946,1,HARDERSFIELD,6946,Rosemount Diamond Cab Svgn,750mL,29,8.99,2016-01-01
1552,1_HARDERSFIELD_6950,1,HARDERSFIELD,6950,Solerno Blood Orange Liqueur,750mL,4,34.99,2016-01-01
1553,1_HARDERSFIELD_6952,1,HARDERSFIELD,6952,Marie Brizard Cassis d Dijon,750mL,2,17.99,2016-01-01
1554,1_HARDERSFIELD_6957,1,HARDERSFIELD,6957,Torna Sorrento Limoncello,750mL,3,18.99,2016-01-01
1555,1_HARDERSFIELD_6958,1,HARDERSFIELD,6958,Vendange Svgn Bl,1.5L,21,7.99,2016-01-01
1556,1_HARDERSFIELD_6960,1,HARDERSFIELD,6960,Cooks Brut,750mL,42,6.99,2016-01-01
1557,1_HARDERSFIELD_6967,1,HARDERSFIELD,6967,Santa Margherita Pnt Grigio,750mL,108,19.99,2016-01-01
1558,1_HARDERSFIELD_6975,1,HARDERSFIELD,6975,Jacobs Crk Chard,750mL,8,7.99,2016-01-01
1559,1_HARDERSFIELD_6976,1,HARDERSFIELD,6976,Ruffino Chianti Clsc RSV Tan,750mL,8,18.99,2016-01-01
1560,1_HARDERSFIELD_6980,1,HARDERSFIELD,6980,Midnight Moon Blueberry,750mL,32,19.99,2016-01-01
1561,1_HARDERSFIELD_6983,1,HARDERSFIELD,6983,J Lohr Seven Oaks Cab Svgn,750mL,11,14.99,2016-01-01
1562,1_HARDERSFIELD_6984,1,HARDERSFIELD,6984,Kendall Jackson Vntrs RSV Me,750mL,24,16.99,2016-01-01
1563,1_HARDERSFIELD_6986,1,HARDERSFIELD,6986,Marquis de Chasse Ginestet,750mL,0,9.99,2016-01-01
1564,1_HARDERSFIELD_6990,1,HARDERSFIELD,6990,Marie Brizard Chocolat Royal,750mL,4,17.99,2016-01-01
1565,1_HARDERSFIELD_7017,1,HARDERSFIELD,7017,The Pogues Irish Whiskey,750mL,6,34.99,2016-01-01
1566,1_HARDERSFIELD_7127,1,HARDERSFIELD,7127,Mezcal De Amor Amaras,750mL,9,45.99,2016-01-01
1567,1_HARDERSFIELD_7159,1,HARDERSFIELD,7159,Ruffino Chianti,750mL,20,6.99,2016-01-01
1568,1_HARDERSFIELD_7198,1,HARDERSFIELD,7198,New Amsterdam Pineapple Vdka,750mL,24,9.99,2016-01-01
1569,1_HARDERSFIELD_7202,1,HARDERSFIELD,7202,Cocktail Time Key Lime Rtd,750mL,14,11.99,2016-01-01
1570,1_HARDERSFIELD_7211,1,HARDERSFIELD,7211,Cocktail Time Strawberry Rtd,750mL,14,11.99,2016-01-01
1571,1_HARDERSFIELD_7221,1,HARDERSFIELD,7221,M & R Sweet Vermouth,1.5L,9,10.49,2016-01-01
1572,1_HARDERSFIELD_7224,1,HARDERSFIELD,7224,Jagermeister Spice,750mL,30,15.99,2016-01-01
1573,1_HARDERSFIELD_7254,1,HARDERSFIELD,7254,Cribari Marsala,750mL,6,7.99,2016-01-01
1574,1_HARDERSFIELD_7261,1,HARDERSFIELD,7261,Gallo X Dry Vermouth,750mL,9,5.49,2016-01-01
1575,1_HARDERSFIELD_7262,1,HARDERSFIELD,7262,Gallo Sweet Vermouth,750mL,10,5.49,2016-01-01
1576,1_HARDERSFIELD_7278,1,HARDERSFIELD,7278,Mapple Jack Liquer,750mL,5,35.99,2016-01-01
1577,1_HARDERSFIELD_7279,1,HARDERSFIELD,7279,Yago Sant'Gria Red,1.5L,15,6.99,2016-01-01
1578,1_HARDERSFIELD_7282,1,HARDERSFIELD,7282,Colombo Marsala Sweet,750mL,33,9.99,2016-01-01
1579,1_HARDERSFIELD_7293,1,HARDERSFIELD,7293,Chi Chi's Skinny Margarita,1.75L,4,8.99,2016-01-01
1580,1_HARDERSFIELD_7302,1,HARDERSFIELD,7302,Marques de Caceres Rioja Re,750mL,16,10.99,2016-01-01
1581,1_HARDERSFIELD_7320,1,HARDERSFIELD,7320,Malibu Rum Punch RTD,1.75L,13,17.99,2016-01-01
1582,1_HARDERSFIELD_7321,1,HARDERSFIELD,7321,Malibu Cosmo Light RTD,1.75L,0,17.99,2016-01-01
1583,1_HARDERSFIELD_7340,1,HARDERSFIELD,7340,Viniq Shimmery Liqueur,750mL,5,18.99,2016-01-01
1584,1_HARDERSFIELD_7341,1,HARDERSFIELD,7341,Smirnoff Watermelon,50mL,5,0.99,2016-01-01
1585,1_HARDERSFIELD_7345,1,HARDERSFIELD,7345,M & R Asti,750mL,0,9.99,2016-01-01
1586,1_HARDERSFIELD_7353,1,HARDERSFIELD,7353,1800 Ultimate Peach Margrita,1.75L,6,19.99,2016-01-01
1587,1_HARDERSFIELD_7358,1,HARDERSFIELD,7358,Viniq Ruby Shimmery Liqueur,750mL,1,18.99,2016-01-01
1588,1_HARDERSFIELD_7361,1,HARDERSFIELD,7361,Bolla Soave,1.5L,23,15.99,2016-01-01
1589,1_HARDERSFIELD_7374,1,HARDERSFIELD,7374,New Amsterdam Mango Vodka,750mL,10,8.99,2016-01-01
1590,1_HARDERSFIELD_7413,1,HARDERSFIELD,7413,Manischewitz Blackberry Kshr,1.5L,0,7.99,2016-01-01
1591,1_HARDERSFIELD_7423,1,HARDERSFIELD,7423,Manischewitz Concord Kosher,1.5L,2,7.99,2016-01-01
1592,1_HARDERSFIELD_7535,1,HARDERSFIELD,7535,Gekkeikan Sake,750mL,24,5.99,2016-01-01
1593,1_HARDERSFIELD_7537,1,HARDERSFIELD,7537,Avion Silver Tequila,1.75L,5,89.99,2016-01-01
1594,1_HARDERSFIELD_7629,1,HARDERSFIELD,7629,Barenjager Honey & Bourbon,750mL,5,21.99,2016-01-01
1595,1_HARDERSFIELD_7715,1,HARDERSFIELD,7715,Andre Extra Dry,750mL,0,4.49,2016-01-01
1596,1_HARDERSFIELD_7716,1,HARDERSFIELD,7716,Andre Brut,750mL,14,5.49,2016-01-01
1597,1_HARDERSFIELD_7725,1,HARDERSFIELD,7725,Great Western Brut,750mL,25,9.99,2016-01-01
1598,1_HARDERSFIELD_7728,1,HARDERSFIELD,7728,Great Western X Dry,750mL,23,9.99,2016-01-01
1599,1_HARDERSFIELD_7780,1,HARDERSFIELD,7780,Herradura Reposado Lot 598,750mL,31,45.99,2016-01-01
1600,1_HARDERSFIELD_7792,1,HARDERSFIELD,7792,Herradura Reposado Lot 599,750mL,17,45.99,2016-01-01
1601,1_HARDERSFIELD_7828,1,HARDERSFIELD,7828,Bols Peach Schnapps,750mL,4,7.99,2016-01-01
1602,1_HARDERSFIELD_7860,1,HARDERSFIELD,7860,Sutter Home Wh Znfdl,750mL,10,5.99,2016-01-01
1603,1_HARDERSFIELD_7865,1,HARDERSFIELD,7865,Moet & Chandon Imperial,750mL,0,34.99,2016-01-01
1604,1_HARDERSFIELD_7868,1,HARDERSFIELD,7868,Mumm Cordon Rouge Brut,750mL,5,35.99,2016-01-01
1605,1_HARDERSFIELD_7872,1,HARDERSFIELD,7872,Piper Heidsieck Brut,750mL,88,44.99,2016-01-01
1606,1_HARDERSFIELD_7878,1,HARDERSFIELD,7878,Allens Coffee Brandy,1.75L,52,15.99,2016-01-01
1607,1_HARDERSFIELD_7891,1,HARDERSFIELD,7891,DeLeon Platinum Tequila,750mL,4,54.99,2016-01-01
1608,1_HARDERSFIELD_7909,1,HARDERSFIELD,7909,DeLeon Reposado Tequila,750mL,6,59.99,2016-01-01
1609,1_HARDERSFIELD_7931,1,HARDERSFIELD,7931,Tooters Blu-D Kamikazi 15 Pk,375mL,1,9.99,2016-01-01
1610,1_HARDERSFIELD_7969,1,HARDERSFIELD,7969,Sandeman Founders RSV Port,750mL,10,14.99,2016-01-01
1611,1_HARDERSFIELD_7977,1,HARDERSFIELD,7977,M & R X Dry Vermouth,1.5L,15,10.49,2016-01-01
1612,1_HARDERSFIELD_7978,1,HARDERSFIELD,7978,M & R X Dry Vermouth,750mL,7,7.49,2016-01-01
1613,1_HARDERSFIELD_7982,1,HARDERSFIELD,7982,M & R Sweet Vermouth,750mL,11,7.49,2016-01-01
1614,1_HARDERSFIELD_7985,1,HARDERSFIELD,7985,Noilly Prat Extra Dry Vermou,Liter,7,9.99,2016-01-01
1615,1_HARDERSFIELD_7986,1,HARDERSFIELD,7986,Sapling Vermont Maple Liquer,750mL,8,29.99,2016-01-01
1616,1_HARDERSFIELD_7990,1,HARDERSFIELD,7990,Noilly Prat Sweet Vermouth,Liter,1,9.99,2016-01-01
1617,1_HARDERSFIELD_7991,1,HARDERSFIELD,7991,Stock Italian X Dry Vermouth,1.5L,16,9.99,2016-01-01
1618,1_HARDERSFIELD_7992,1,HARDERSFIELD,7992,Patron Anejo Tequila,50mL,12,6.99,2016-01-01
1619,1_HARDERSFIELD_7993,1,HARDERSFIELD,7993,Stock Italian X Dry Vermouth,750mL,10,6.49,2016-01-01
1620,1_HARDERSFIELD_7994,1,HARDERSFIELD,7994,Stock Italian Sweet Vermouth,1.5L,10,9.99,2016-01-01
1621,1_HARDERSFIELD_7995,1,HARDERSFIELD,7995,Patron Reposado Tequila,50mL,8,6.49,2016-01-01
1622,1_HARDERSFIELD_7996,1,HARDERSFIELD,7996,Stock Italian Sweet Vermouth,750mL,8,6.49,2016-01-01
1623,1_HARDERSFIELD_8000,1,HARDERSFIELD,8000,The Glenlivet 12 Yr Single,1.75L,25,67.99,2016-01-01
1624,1_HARDERSFIELD_8010,1,HARDERSFIELD,8010,Wild Turkey Forgiven,750mL,4,54.99,2016-01-01
1625,1_HARDERSFIELD_8016,1,HARDERSFIELD,8016,La Vieille Ferme Wh Rhone,750mL,29,6.99,2016-01-01
1626,1_HARDERSFIELD_8018,1,HARDERSFIELD,8018,La Vieille Ferme Red Ventoux,750mL,37,6.99,2016-01-01
1627,1_HARDERSFIELD_8021,1,HARDERSFIELD,8021,Glenfiddich Special Rsv 12,750mL,40,42.99,2016-01-01
1628,1_HARDERSFIELD_8023,1,HARDERSFIELD,8023,DeKuyper Triple Sec,750mL,39,4.49,2016-01-01
1629,1_HARDERSFIELD_8027,1,HARDERSFIELD,8027,Absolut Mandrin,50mL,109,1.99,2016-01-01
1630,1_HARDERSFIELD_8032,1,HARDERSFIELD,8032,Ballatore Gran Spumante,750mL,1,7.99,2016-01-01
1631,1_HARDERSFIELD_8033,1,HARDERSFIELD,8033,Jack Daniels No 7 Black,50mL,47,2.99,2016-01-01
1632,1_HARDERSFIELD_8040,1,HARDERSFIELD,8040,Bols Blue Curacao,750mL,1,9.99,2016-01-01
1633,1_HARDERSFIELD_8050,1,HARDERSFIELD,8050,Absolut Mandrin,750mL,19,17.99,2016-01-01
1634,1_HARDERSFIELD_8053,1,HARDERSFIELD,8053,Seagrams 7 Crown,50mL,21,0.99,2016-01-01
1635,1_HARDERSFIELD_8057,1,HARDERSFIELD,8057,Corazon de Agave Blanco,750mL,3,24.99,2016-01-01
1636,1_HARDERSFIELD_8059,1,HARDERSFIELD,8059,Corazon de Agave Anejo,750mL,5,29.99,2016-01-01
1637,1_HARDERSFIELD_8064,1,HARDERSFIELD,8064,Canadian Club,50mL,107,0.99,2016-01-01
1638,1_HARDERSFIELD_8066,1,HARDERSFIELD,8066,DeKuyper Triple Sec,1.75L,23,9.99,2016-01-01
1639,1_HARDERSFIELD_8068,1,HARDERSFIELD,8068,Absolut 80 Proof,1.75L,65,24.99,2016-01-01
1640,1_HARDERSFIELD_8072,1,HARDERSFIELD,8072,Taittinger Brut La Francais,750mL,44,36.99,2016-01-01
1641,1_HARDERSFIELD_8075,1,HARDERSFIELD,8075,Sheffield Tawny Port,1.5L,5,9.99,2016-01-01
